,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id ,RT,Hashtag,Clean Tweets,Subjectivity Score,Polarity Score,Analysis
4669,"•Players are coming back
•Our top four rivals are dropping points all over the place
•Change in tactics and formati… https://t.co/pgwJeh4fJV",lfcpriya11,Priya #GoodLuckTaki,"In Spain but the ""S"" is silent",253,219,1,21242,2021-03-03 22:11:36,1367236238810386434,Tweet,False,"•Players are coming back
•Our top four rivals are dropping points all over the place
•Change in tactics and formati… ",0.25,0.25,Positive
4670,"RT @jakeheasman: Leicester and Man Utd both draw.

Liverpool have lost their previous four home games.

You just know Chelsea are gonna do…",hussienelkhouli,PAT07,Alexandria Egypt,1066,460,1,55459,2021-03-03 22:11:35,1367236235299807233,Retweet,False," Leicester and Man Utd both draw.

Liverpool have lost their previous four home games.

You just know Chelsea are gonna do…",0.16666666666666666,-0.16666666666666666,Negative
4671,@UnitedStandMUFC Thinking everyone plays like City or liverpool in this league and thus we need to start 2 cdms. So fucking defensive.,Y2k87_,Kevin,"Paderborn, Deutschland",53,158,1,4065,2021-03-03 22:11:34,1367236232070242309,Tweet,False, Thinking everyone plays like City or liverpool in this league and thus we need to start 2 cdms. So fucking defensive.,0.8,-0.6,Negative
4672,@G_Gel8 @TheBadManTips See also Liverpool since Christmas. All of a sudden it’s all about the Anfield Atmosphere.,FootieRealist,Football Realist,Here,69,291,2,524,2021-03-03 22:11:34,1367236231961194503,Tweet,False,  See also Liverpool since Christmas. All of a sudden it’s all about the Anfield Atmosphere.,0.5,0.0,Neutral
4673,"If it’s not Liverpool, nobody can challenge Man City. We’ve got to make a comeback next year. The leagues there for the taking. #LFC",zir07,z eazy,,365,95,9,4962,2021-03-03 22:11:34,1367236231181008896,Tweet,True,"If it’s not Liverpool, nobody can challenge Man City. We’ve got to make a comeback next year. The leagues there for the taking. LFC",0.0,0.0,Neutral
4674,@cahilljackie A very poor season for so many trans but at least Liverpool can point to injuries.,seanmac67,Sean Mac Donnchadha,Blarney,351,1448,6,640,2021-03-03 22:11:34,1367236230602231814,Tweet,False, A very poor season for so many trans but at least Liverpool can point to injuries.,0.56,-0.10666666666666667,Negative
4675,RT @PGregsonMCFC: Liverpool’s premier league title bus route has now been confirmed. https://t.co/EmkXss5eSJ,GazMarksMCR,GazMarks,"Manchester, M9",269,556,5,3152,2021-03-03 22:11:30,1367236216530345985,Retweet,False, Liverpool’s premier league title bus route has now been confirmed. ,1.0,0.4,Positive
4676,@DaveOCKOP I will be shocked if Liverpool start this guy after what he has been through,__Deezy1,Deezy,SWIT,12,19,0,254,2021-03-03 22:11:30,1367236215636918273,Tweet,False, I will be shocked if Liverpool start this guy after what he has been through,0.8,-0.7,Negative
4677,"RT @Watch_LFC: A win for Liverpool tomorrow will put them back into 4th place on 46 points. 

4 points off third, 5 points off second.

Mas…",jojomc2022,jojomc2022,"Liverpool, England",6,108,0,139,2021-03-03 22:11:30,1367236214198329355,Retweet,False," A win for Liverpool tomorrow will put them back into 4th place on 46 points. 

4 points off third, 5 points off second.

Mas…",0.1,0.2,Positive
4678,"@smtm__LFC75 last 8 games - Man U 11 points, Liverpool 10 points",macca_new,NewMacca,,164,495,1,2517,2021-03-03 22:11:29,1367236211564285955,Tweet,False,"_ last 8 games - Man U 11 points, Liverpool 10 points",0.06666666666666667,0.0,Neutral
4679,You better hope liverpool qnd cheksea draw,timi_ogundipe,TM9🤝,"Salford, England",760,869,0,24060,2021-03-03 22:11:28,1367236205776171011,Tweet,False,You better hope liverpool qnd cheksea draw,0.5,0.5,Positive
4680,@HRH_Prince_Eze @therealdollypee We pray so ooo. We dey hardly beat Liverpool for their home ooo,Oke77802326,@Okebiggy,,295,1387,0,3764,2021-03-03 22:11:27,1367236203775418372,Tweet,False,  We pray so ooo. We dey hardly beat Liverpool for their home ooo,0.5416666666666666,-0.2916666666666667,Negative
4681,"RT @TimesSport: Liverpool will not release their Brazil contingent, Portugal attacker Diogo Jota and some of their African stars for intern…",Trentj66,-_mr. c.e.o_-,entebbe,655,651,0,647,2021-03-03 22:11:27,1367236203574145025,Retweet,False," Liverpool will not release their Brazil contingent, Portugal attacker Diogo Jota and some of their African stars for intern…",0.3,-0.05,Negative
4682,@CarefreeYouth If we win tomorrow these 2 results and given that we will be beating Liverpool that will be a massive result for us!,TheChelseaFoot1,TheChelseaFootball,,20,117,0,52,2021-03-03 22:11:27,1367236201850150915,Tweet,False, If we win tomorrow these 2 results and given that we will be beating Liverpool that will be a massive result for us!,0.7,0.4,Positive
4683,"2nd place United
DDWDDWDL

How shit are Spurs Liverpool et al.?

Chelsea nailed on Top 4. The other 2 spots are up for grabs.",manaboutdogblog,manaboutdog,"Toomevara, Tipperary",839,1009,17,17185,2021-03-03 22:11:26,1367236197387546627,Tweet,False,"2nd place United
DDWDDWDL

How shit are Spurs Liverpool et al.?

Chelsea nailed on Top 4. The other 2 spots are up for grabs.",0.41875,0.04375,Positive
4684,"If no-one can compete with City (despite United and Liverpool having higher revenues than City)...

...Then how did… https://t.co/Yd2oX4Be1R",andydxblad,andydxblad,,1460,2026,3,87787,2021-03-03 22:11:25,1367236196196380675,Tweet,False,"If no-one can compete with City (despite United and Liverpool having higher revenues than City)...

...Then how did… ",0.5,0.25,Positive
4685,RT @Biggies_MaIIs: I’d just like to point out that the City team on a stupendous run of 21 wins could win every last one of their remaining…,stevewblake,redzara6️⃣,Wirral,61,177,0,1769,2021-03-03 22:11:25,1367236193675534342,Retweet,False, I’d just like to point out that the City team on a stupendous run of 21 wins could win every last one of their remaining…,0.22222222222222224,0.3666666666666667,Positive
4686,"RT @ryanw2345: City 27 games 65 points 
Unreal , best ever , what a team, relentless, Peps a genius , 
(No Fans) all season 
Liverpool 27 g…",wrighty1707,Graham Wright,"ÜT: 55.035605,-1.494537",377,881,9,6675,2021-03-03 22:11:23,1367236184536190978,Retweet,False," City 27 games 65 points 
Unreal , best ever , what a team, relentless, Peps a genius , 
(No Fans) all season 
Liverpool 27 g…",0.3,1.0,Positive
4687,Rashford has been fucking shit all season but pops up with goals so it looks like he’s class. Overall performances… https://t.co/3qsVZtBwdv,UtdMatthew2,NemaMUFC,,0,36,0,13,2021-03-03 22:11:23,1367236184460718080,Tweet,False,Rashford has been fucking shit all season but pops up with goals so it looks like he’s class. Overall performances… ,0.4,-0.1,Negative
4688,"Naturally, Bruno has hit a dip in form. We have no one to fall back on. City has players to come in for de Bruyne.… https://t.co/sjl7iI9pwG",PeterD_1996,Peter Devine,Carryduff,230,914,4,3476,2021-03-03 22:11:22,1367236183667916800,Tweet,False,"Naturally, Bruno has hit a dip in form. We have no one to fall back on. City has players to come in for de Bruyne.… ",0.2,0.05,Positive
4689,RT @PGregsonMCFC: Liverpool’s premier league title bus route has now been confirmed. https://t.co/EmkXss5eSJ,JZMorrisEsq,Jonathan Morris,"Philadelphia, PA",731,1303,8,239542,2021-03-03 22:11:22,1367236182183182341,Retweet,False, Liverpool’s premier league title bus route has now been confirmed. ,1.0,0.4,Positive
4690,Prediction: Liverpool and Chelsea both make top 4,louisebegley,Louise Begley,Northern Ireland,1805,4009,39,6421,2021-03-03 22:11:20,1367236175338029060,Tweet,False,Prediction Liverpool and Chelsea both make top 4,0.5,0.5,Positive
4691,@Yanitedna @ScotsWon96 @goatersmotors @StevenMcinerney @Super6 @MrDtAFC @esteemedkompany Apart from liverpool u don… https://t.co/0vJkif6ydE,FodenCTID,Emir,,1066,1532,3,21764,2021-03-03 22:11:19,1367236171332485121,Tweet,False,       Apart from liverpool u don… ,0.0,0.0,Neutral
4692,"@ManUtd should just relegate, see wetin Liverpool cause🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️",Teemidee,🤓,"Lagos, Nigeria",3998,4045,2,27357,2021-03-03 22:11:19,1367236171026333698,Tweet,False," should just relegate, see wetin Liverpool cause🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️",0.0,0.0,Neutral
4693,"RT @TheImmortalKop: Ole is a criminal, how is he smiling after a performance like that and I’m a fucking Liverpool fan🤣🤣",AmanyaJulian,Julian⭐,Anfield⚽,3293,3604,1,264046,2021-03-03 22:11:19,1367236169457631234,Retweet,False," Ole is a criminal, how is he smiling after a performance like that and I’m a fucking Liverpool fan🤣🤣",0.675,-0.5,Negative
4694,RT @ClubEVOL: We're seeing double. Two big Liverpool @RedRumClub shows in 2021 - first up supporting @Lightning_Seeds on the Liverpool @iwf…,TheNWRA_,The North Will Rise Again,,1008,654,1,1816,2021-03-03 22:11:19,1367236169055019009,Retweet,False, We're seeing double. Two big Liverpool  shows in 2021 - first up supporting  on the Liverpool …,0.17083333333333334,0.125,Positive
4695,@byrnexbyrne @HolyGrailCastle @Tactical_Times pretty sure that's out of date as I think I read Leicester have 1000+… https://t.co/HtfeLPBHic,ObviouslyVersoZ,Jake,,162,100,1,123703,2021-03-03 22:11:18,1367236164474798081,Tweet,False,   pretty sure that's out of date as I think I read Leicester have 1000+… ,0.9444444444444444,0.375,Positive
4696,@OneGrumpyMF I know to much about that mate following Everton.  Picking points up against Liverpool. Arsneal Chelse… https://t.co/mXZOfprYpK,james_guderz,James Goodwin,Blackpool,331,1370,0,1922,2021-03-03 22:11:16,1367236158950940681,Tweet,False, I know to much about that mate following Everton.  Picking points up against Liverpool. Arsneal Chelse… ,0.15000000000000002,0.1,Positive
4697,"RT @jakeheasman: Leicester and Man Utd both draw.

Liverpool have lost their previous four home games.

You just know Chelsea are gonna do…",LeartKTBFFH,Leo,"Gjakova, Kosova",378,358,20,70983,2021-03-03 22:11:15,1367236154874093569,Retweet,False," Leicester and Man Utd both draw.

Liverpool have lost their previous four home games.

You just know Chelsea are gonna do…",0.16666666666666666,-0.16666666666666666,Negative
4698,"Champions League last 16 draw: Liverpool, Chelsea and Man City set for European action as Lionel Messi and Neymar https://t.co/JxbQav7lHA",NewsASAPng,NewsASAP,"Lagos, Nigeria",105,19,0,35,2021-03-03 22:11:15,1367236152562839554,Tweet,False,"Champions League last 16 draw Liverpool, Chelsea and Man City set for European action as Lionel Messi and Neymar ",0.05555555555555556,0.03333333333333333,Positive
4699,"If not Liverpool, Manchester City would’ve won the EPL 3x in a row.",kojoprempeh_,KOJO Prempeh,,17880,8744,70,54072,2021-03-03 22:11:15,1367236151703203843,Tweet,False,"If not Liverpool, Manchester City would’ve won the EPL 3x in a row.",0.0,0.0,Neutral
4700,"@isaclfc @AnfieldRd96 It’s not as if injuries have only came into play this year. Teams get them, it happens. Liver… https://t.co/9IZsbz0XZg",potentxpog,La Paul pog,,67,144,1,710,2021-03-03 22:11:14,1367236150352560133,Tweet,False,"  It’s not as if injuries have only came into play this year. Teams get them, it happens. Liver… ",1.0,0.0,Neutral
4701,"Aston villa drop points 
United drop points 
Leicester drop points 

Chelsea play Liverpool who has a terrible home… https://t.co/Awz74R4B8i",RasenRendanX,Rasen - French God,Toronto,1044,680,9,235378,2021-03-03 22:11:14,1367236148574236674,Tweet,False,"Aston villa drop points 
United drop points 
Leicester drop points 

Chelsea play Liverpool who has a terrible home… ",1.0,-1.0,Negative
4702,A draw between Liverpool and Chelsea tomorrow would be amazing!,JoshofLCFC,Josh,"Leicester, England",756,707,0,1602,2021-03-03 22:11:14,1367236147030732806,Tweet,False,A draw between Liverpool and Chelsea tomorrow would be amazing!,0.9,0.7500000000000001,Positive
4703,"United 0-0 Palace

Liverpool 7-0 Palace

STANDARDS

#CRYMUN",Callaha44307817,Callahan,,9,65,0,1209,2021-03-03 22:11:13,1367236144035864581,Tweet,True,"United 0-0 Palace

Liverpool 7-0 Palace

STANDARDS

CRYMUN",0.0,0.0,Neutral
4704,@j44717547 @SkySportsPL liverpool and the ev in the ucl final next season mark my words,isaclfc,isaclfc🔴,,41,66,0,198,2021-03-03 22:11:10,1367236131897638915,Tweet,False,  liverpool and the ev in the ucl final next season mark my words,0.5,0.0,Neutral
4705,RT @frankfieldteam: I lobbied for a free port for Liverpool over the last three years and we now have one despite some local Labour opposit…,alexpar12597309,alex parry,"Durham, England",22,328,0,1925,2021-03-03 22:11:09,1367236129032990728,Retweet,False, I lobbied for a free port for Liverpool over the last three years and we now have one despite some local Labour opposit…,0.2888888888888889,0.13333333333333333,Positive
4706,Only if Chelsea can beat Liverpool.,ThisIsDotun,D’Live Convo,"Lagos, Nigeria",18967,8263,72,2028,2021-03-03 22:11:07,1367236121223127040,Tweet,False,Only if Chelsea can beat Liverpool.,1.0,0.0,Neutral
4707,need a result against liverpool tomorrow,MasonxCFC,Marv Mason,Minnesota,1142,781,12,32853,2021-03-03 22:11:07,1367236118916321281,Tweet,False,need a result against liverpool tomorrow,0.0,0.0,Neutral
4708,Liverpool and Manchester United really fooled EVERYONE with a 90 minute stat-pad session each 😂😂,SalahFanV1,LFCAdam 🇱🇧⚽❤ (Gerd Muller ♥) #BLM,,1520,1250,6,199859,2021-03-03 22:11:05,1367236112763256838,Tweet,False,Liverpool and Manchester United really fooled EVERYONE with a 90 minute stat-pad session each 😂😂,0.2,0.2,Positive
4709,@BurkeJohhny Liverpool's capitulation has been a joy to watch! 😂,marc_gibbons,Marc Gibbons,"Toronto, Ontario",284,732,0,1660,2021-03-03 22:11:04,1367236106589241354,Tweet,False, Liverpool's capitulation has been a joy to watch! 😂,0.2,1.0,Positive
4710,RT @Biggies_MaIIs: I’d just like to point out that the City team on a stupendous run of 21 wins could win every last one of their remaining…,CjColins,cj colins,,179,323,1,9741,2021-03-03 22:11:03,1367236101623185412,Retweet,False, I’d just like to point out that the City team on a stupendous run of 21 wins could win every last one of their remaining…,0.22222222222222224,0.3666666666666667,Positive
4711,"Leicester and Man Utd both draw.

Liverpool have lost their previous four home games.

You just know Chelsea are go… https://t.co/6MCK8AFFRZ",jakeheasman,Jake Heasman,"London, England",4784,1296,57,7627,2021-03-03 22:11:02,1367236097995112450,Tweet,False,"Leicester and Man Utd both draw.

Liverpool have lost their previous four home games.

You just know Chelsea are go… ",0.16666666666666666,-0.16666666666666666,Negative
4712,Roy Hodgson helping Liverpool out yet again. He’s done more for us since he left than he did as manager 😂👏 #CRYMUN,CNT79403126,CNT,,1,81,0,491,2021-03-03 22:11:01,1367236092194410500,Tweet,True,Roy Hodgson helping Liverpool out yet again. He’s done more for us since he left than he did as manager 😂👏 CRYMUN,0.25,0.25,Positive
4713,See that Manchester title challenge is going well i know what Liverpool's reasons are for not challenging but what… https://t.co/GMNOZR5B8v,SuperSadioYNWA,Rabob,Toilet bowl.,626,612,0,1685,2021-03-03 22:11:01,1367236091980431362,Tweet,False,See that Manchester title challenge is going well i know what Liverpool's reasons are for not challenging but what… ,1.0,-0.25,Negative
4714,@ola_babsen I dey wait you and Liverpool tomorrow https://t.co/XplPKepg7g,Smilez_oyin,'Loluwa 💡,,219,370,0,618,2021-03-03 22:11:00,1367236090051108874,Tweet,False, I dey wait you and Liverpool tomorrow ,0.0,0.0,Neutral
4715,"Horrible to say but Liverpool and city pull teams sitting back like that apart, @ManUtd are shamefully abysmal",tomaxon11,Tom Axon-Smith,,142,260,0,1894,2021-03-03 22:10:58,1367236082300047361,Tweet,False,"Horrible to say but Liverpool and city pull teams sitting back like that apart,  are shamefully abysmal",0.5,-0.5,Negative
